"OPERATEUR","FILIERE","Année","Code Commune","Nom Commune","Code EPCI","Nom EPCI","Type EPCI","Code Département","Nom Département","Code Région","Nom Région","CODE CATEGORIE CONSOMMATION","CODE GRAND SECTEUR","CODE SECTEUR NAF2","Nb sites","Conso totale (MWh)","Conso moyenne (MWh)","Nombre de mailles secretisées","Conso totale à usages thermosensibles (MWh)","Conso totale à usages non thermosensibles (MWh)","Thermosensibilité totale (kWh DJU)","Conso moyenne à usages thermosensibles (MWh)","Conso moyenne à usages non thermosensibles (MWh)","Thermosensibilité moyenne (kWh DJU)","DJU à TR","DJU à TN","Taux de logements collectifs","Taux de résidences principales","Superficie des logements 30 à 40 m2","Superficie des logements 40 à 60 m2","Superficie des logements 60 à 80 m2","Superficie des logements 80 à 100 m2","Résidences principales avant 1919","Résidences principales de 1919 à 1945","Résidences principales de 1946 à 1970","Résidences principales de 1971 à 1990","Résidences principales de 1991 à 2005","Taux de chauffage électrique","Part thermosensible (%)","Conso totale corrigée de l'aléa climatique à usages thermosensibles (MWh)","Conso moyenne corrigée de l'aléa climatique à usages thermosensibles (MWh)","Nombre d'habitants","Superficie des logements <30 m2","Superficie des logements >100 m2","Résidences principales de 2006 à 2018","Résidences principales après 2019"
"GRDF","Gaz",2024,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","PRO","INDUSTRIE",,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GRDF","Gaz",2024,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","PRO","TERTIAIRE",,79,3812.48983,48.2593649367089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GRDF","Gaz",2024,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","RES","RESIDENTIEL",,2693,20668.6908,7.67496873375418,0,,,,,,,,,0.405642801179149,0.983965134380591,375.490120191813,996.960991152213,1828.63190452805,2564.14933638774,83.9379458867526,189.113333761374,1427.27489439949,2995.17640427513,1395.60500557061,0.467426706613878,,,,17551,77.2760078547347,1460.66152856184,1151.36959550174,60.6927092812988
"GRDF","Gaz",2024,"84141","Vedène","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","10",1,822.82565,822.82565,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GRDF","Gaz",2024,"84141","Vedène","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","35",1,186.01237,186.01237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GRDF","Gaz",2024,"84141","Vedène","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","52",1,593.36301,593.36301,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GRDF","Gaz",2024,"84141","Vedène","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","84",4,995.02155,248.7553875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GRDF","Gaz",2024,"84141","Vedène","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","85",4,1776.44448,444.11112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GRDF","Gaz",2024,"84141","Vedène","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","PRO","INDUSTRIE",,2,118.30605,59.153025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GRDF","Gaz",2024,"84141","Vedène","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","PRO","TERTIAIRE",,35,1010.76868,28.8791051428571,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GRDF","Gaz",2024,"84141","Vedène","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","RES","RESIDENTIEL",,1640,12039.00953,7.34085946951219,0,,,,,,,,,0.255168186198724,0.973041263908096,165.344674514677,560.024216111816,983.759246149659,1705.23886131362,252.305499862374,132.931731046811,617.514018875431,1507.93205870743,1318.46987456989,0.458500482841143,,,,11457,51.6604200993512,1634.83797366975,1176.18460772342,95.5276010735175
"GRDF","Gaz",2024,"84142","Velleron","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","PRO","TERTIAIRE",,5,92.20559,18.441118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GRDF","Gaz",2024,"84142","Velleron","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","RES","RESIDENTIEL",,125,1234.67578,9.87740624,0,,,,,,,,,0.11555117295576,0.922471860147911,27.0342494703435,108.1465119039,195.307274794076,342.491115544541,173.313017489028,57.706876566823,154.591266708725,492.3816829507,258.366170246489,0.512894065265372,,,,3084,8.48159830732634,673.124399798144,113.965201592846,104.260934263719
"Natran","Gaz",2018,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","17",1,109256.787645,109256.787645,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natran","Gaz",2018,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","23",1,32361.756731,32361.756731,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natran","Gaz",2019,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","17",1,106701,106701,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natran","Gaz",2019,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","23",1,30883,30883,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natran","Gaz",2020,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","17",1,103712,103712,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natran","Gaz",2020,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","23",1,28704,28704,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natran","Gaz",2021,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","17",1,96477.963946,96477.963946,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natran","Gaz",2021,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","23",1,32815.704161,32815.704161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natran","Gaz",2022,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","17",1,88041.223209,88041.223209,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natran","Gaz",2022,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","23",1,25554.855595,25554.855595,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natran","Gaz",2023,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","17",1,67021.5,67021.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natran","Gaz",2023,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","23",1,22408.94,22408.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natran","Gaz",2024,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","17",1,327.61,327.61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natran","Gaz",2024,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","23",1,22097.25,22097.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Régie d'électricité du syndicat du sud de La Réole","Electricité",2022,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","PRO","INCONNU",,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2018,"84034","Caumont-sur-Durance","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","52",1,55.15,55.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2018,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","23",2,102324.504,51162.252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2018,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","49",1,2733.295,2733.295,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2019,"84034","Caumont-sur-Durance","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","52",1,51.368,51.368,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2019,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","23",2,100160.032,50080.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2019,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","49",1,3127.358,3127.358,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2020,"84034","Caumont-sur-Durance","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","52",1,31.317,31.317,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2020,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","23",2,85519.748,42759.874,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2020,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","49",1,2156.213,2156.213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2021,"84034","Caumont-sur-Durance","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","52",1,21.641,21.641,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2021,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","23",2,95430.718,47715.359,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2021,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","49",1,3080.941,3080.941,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2022,"84034","Caumont-sur-Durance","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","52",1,6.23,6.23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2022,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","23",2,97673.899993,48836.9499965,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2022,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","49",1,3090.586829,3090.586829,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2023,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","23",2,80402.20083,40201.100415,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2023,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","49",1,3134.191075,3134.191075,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2024,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","23",2,84087.633083,42043.8165415,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RTE","Electricité",2024,"84092","Le Pontet","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","52",1,3161.21592,3161.21592,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2011,"39032","Avignon-lès-Saint-Claude","200026573","CC Haut-Jura Saint-Claude",,"39","Jura","27","Bourgogne-Franche-Comté","ENT","INDUSTRIE",,1,98.52,98.52,0,,,0,,,0,,,,,,,,,,,,,,,0,,,,,,,
"Enedis","Electricité",2011,"39032","Avignon-lès-Saint-Claude","200026573","CC Haut-Jura Saint-Claude",,"39","Jura","27","Bourgogne-Franche-Comté","RES","RESIDENTIEL",,192,1215.89,6.33276041666667,0,,,0,,,0,,,,,,,,,,,,,,,0,,,,,,,
"Enedis","Electricité",2012,"39032","Avignon-lès-Saint-Claude","200026573","CC Haut-Jura Saint-Claude",,"39","Jura","27","Bourgogne-Franche-Comté","ENT","INDUSTRIE",,1,90,90,0,,,0,,,0,,,,,,,,,,,,,,,0,,,,,,,
"Enedis","Electricité",2012,"39032","Avignon-lès-Saint-Claude","200026573","CC Haut-Jura Saint-Claude",,"39","Jura","27","Bourgogne-Franche-Comté","RES","RESIDENTIEL",,192,1323.61,6.89380208333333,0,,,0,,,0,,,,,,,,,,,,,,,0,,,,,,,
"Enedis","Electricité",2013,"39032","Avignon-lès-Saint-Claude","200026573","CC Haut-Jura Saint-Claude",,"39","Jura","27","Bourgogne-Franche-Comté","ENT","INDUSTRIE",,1,92.95,92.95,0,,,0,,,0,,,,,,,,,,,,,,,0,,,,,,,
"Enedis","Electricité",2013,"39032","Avignon-lès-Saint-Claude","200026573","CC Haut-Jura Saint-Claude",,"39","Jura","27","Bourgogne-Franche-Comté","RES","RESIDENTIEL",,193,1408.17,7.29621761658031,0,,,0,,,0,,,,,,,,,,,,,,,0,,,,,,,
"Enedis","Electricité",2014,"39032","Avignon-lès-Saint-Claude","200026573","CC Haut-Jura Saint-Claude",,"39","Jura","27","Bourgogne-Franche-Comté","ENT","INDUSTRIE",,1,97.59,97.59,0,,,0,,,0,,,,,,,,,,,,,,,0,,,,,,,
"Enedis","Electricité",2014,"39032","Avignon-lès-Saint-Claude","200026573","CC Haut-Jura Saint-Claude",,"39","Jura","27","Bourgogne-Franche-Comté","RES","RESIDENTIEL",,193,1269.61,6.57829015544041,0,,,0,,,0,,,,,,,,,,,,,,,0,,,,,,,
"Enedis","Electricité",2015,"39032","Avignon-lès-Saint-Claude","200026573","CC Haut-Jura Saint-Claude",,"39","Jura","27","Bourgogne-Franche-Comté","ENT","INDUSTRIE",,1,99.25,99.25,0,,,0,,,0,,,,,,,,,,,,,,,0,,,,,,,
"Enedis","Electricité",2015,"39032","Avignon-lès-Saint-Claude","200026573","CC Haut-Jura Saint-Claude",,"39","Jura","27","Bourgogne-Franche-Comté","RES","RESIDENTIEL",,193,1195.1,6.19222797927461,0,,,0,,,0,,,,,,,,,,,,,,,0,,,,,,,
"Enedis","Electricité",2016,"39032","Avignon-lès-Saint-Claude","200026573","CC Haut-Jura Saint-Claude",,"39","Jura","27","Bourgogne-Franche-Comté","ENT","INDUSTRIE",,1,93.64,93.64,0,,,0,,,0,,,,,,,,,,,,,,,0,,,,,,,
"Enedis","Electricité",2016,"39032","Avignon-lès-Saint-Claude","200026573","CC Haut-Jura Saint-Claude",,"39","Jura","27","Bourgogne-Franche-Comté","RES","RESIDENTIEL",,192,1161.28,6.04833333333333,0,,,0,,,0,,,,,,,,,,,,,,,0,,,,,,,
"Enedis","Electricité",2017,"39032","Avignon-lès-Saint-Claude","200026573","CC Haut-Jura Saint-Claude",,"39","Jura","27","Bourgogne-Franche-Comté","ENT","INDUSTRIE",,1,106.59,106.59,0,,,0,,,0,,,,,,,,,,,,,,,0,,,,,,,
"Enedis","Electricité",2017,"39032","Avignon-lès-Saint-Claude","200026573","CC Haut-Jura Saint-Claude",,"39","Jura","27","Bourgogne-Franche-Comté","RES","RESIDENTIEL",,190,1160.06,6.10557894736842,0,,,0,,,0,,,,,,,,,,,,,,,0,,,,,,,
"Enedis","Electricité",2018,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","ENT","INDUSTRIE","16",1,106.003746462838,106.003746462838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2018,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","PRO","INCONNU",,12,55.9127562584912,4.65939635487427,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2018,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","PRO","INDUSTRIE",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2018,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","PRO","TERTIAIRE",,2,50.2643936777957,25.1321968388979,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2018,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","RES","RESIDENTIEL",,180,984.316437876665,5.46842465487036,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","ENT","INDUSTRIE","16",1,109.533646073079,109.533646073079,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","PRO","INCONNU",,12,48.1319032095674,4.01099193413062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","PRO","INDUSTRIE",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","PRO","TERTIAIRE",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","RES","RESIDENTIEL",,180,1023.62925398521,5.68682918880672,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","ENT","INDUSTRIE","16",1,80.2805838034197,80.2805838034197,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","PRO","INCONNU",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","PRO","TERTIAIRE",,10,98.8230484682315,9.88230484682315,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","RES","RESIDENTIEL",,177,1009.06624092335,5.70093921425622,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2021,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","ENT","INDUSTRIE","16",1,99.9520555701216,99.9520555701216,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2021,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","PRO","INCONNU",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2021,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","PRO","TERTIAIRE",,11,100.465601581322,9.13323650739291,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2021,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","RES","RESIDENTIEL",,175,1053.20945453912,6.01833974022354,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2022,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","ENT","INDUSTRIE","16",1,111.176,111.176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2022,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","PRO","TERTIAIRE",,14,109.031,7.78792857142857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2022,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","RES","RESIDENTIEL",,176,919.087,5.22208522727273,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2023,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","ENT","INDUSTRIE","16",1,106.114,106.114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2023,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","PRO","TERTIAIRE",,15,108.957,7.2638,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2023,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","RES","RESIDENTIEL",,177,909.826,5.14025988700565,0,198.689884911,711.136115089,91.539,1.12254172266102,4.01771816434463,0.517169491525424,2170.549,2233.809,,,,,,,,,,,,,21.8382289482824,204.480642051,1.15525786469492,,,,,
"Enedis","Electricité",2024,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","ENT","INDUSTRIE","16",1,111.594,111.594,0,,,,,,,,,11.16832,83.87968,0.69536,2.73352,4.07716,26.50222,12.02244,0.67141,12.09503,45.86297,18.90307,12.55886,,,,362,0,65.99174,9.77367,0.67141
"Enedis","Electricité",2024,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","ENT","INDUSTRIE","41",1,0.007,0.007,0,,,,,,,,,11.16832,83.87968,0.69536,2.73352,4.07716,26.50222,12.02244,0.67141,12.09503,45.86297,18.90307,12.55886,,,,362,0,65.99174,9.77367,0.67141
"Enedis","Electricité",2024,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","PRO","TERTIAIRE",,15,111.272,7.41813333333333,0,,,,,,,,,11.16832,83.87968,0.69536,2.73352,4.07716,26.50222,12.02244,0.67141,12.09503,45.86297,18.90307,12.55886,,,,362,0,65.99174,9.77367,0.67141
"Enedis","Electricité",2024,"39032","Avignon-lès-Saint-Claude","200026573","Communauté de communes Haut-Jura Saint-Claude","CC","39","Jura","27","Bourgogne-Franche-Comté","RES","RESIDENTIEL",,180,910.947,5.06081666666667,0,186.592142746,724.354857254,91.622,1.03662301525556,4.02419365141111,0.509011111111111,2036.543,2141.469,0.112307472767778,0.882970555138226,1.06080309515767,4.17013745414009,6.21992718546601,40.4305593790956,18.3408820902204,1.02426563191237,18.4516244034417,69.9664184173469,28.8376550527731,0.125588572674291,20.4833149179919,196.205672718,1.0900315151,362,0,100.673945480785,14.9102613670373,1.02426563191226
